time,total_gpu_num,idle_gpu_num,pending_gpu_num,running_gpujob_num,pending_gpujob_num,pending_job_num_less_8,total_node_num,consolidate_node_num,shared_node_num,gpu_utilization
13718520.0,16,8,0,1,0,0,2,1,0,0.5
13718580.0,16,8,0,1,0,0,2,1,0,0.5
13718640.0,16,16,0,0,0,0,2,0,0,0.0
13718700.0,16,15,0,1,0,0,2,1,0,0.062
13718760.0,16,7,0,2,0,0,2,2,0,0.562
13718820.0,16,7,0,2,0,0,2,2,0,0.562
13718880.0,16,8,0,1,0,0,2,1,0,0.5
13718940.0,16,8,0,1,0,0,2,1,0,0.5
13719000.0,16,8,0,1,0,0,2,1,0,0.5
13719060.0,16,8,0,1,0,0,2,1,0,0.5
13719120.0,16,8,0,1,0,0,2,1,0,0.5
13719180.0,16,15,0,1,0,0,2,1,0,0.062
13719240.0,16,15,0,1,0,0,2,1,0,0.062
13719300.0,16,15,0,1,0,0,2,1,0,0.062
13719360.0,16,16,0,0,0,0,2,0,0,0.0
13719420.0,16,16,0,0,0,0,2,0,0,0.0
13719480.0,16,16,0,0,0,0,2,0,0,0.0
13719540.0,16,16,0,0,0,0,2,0,0,0.0
13719600.0,16,16,0,0,0,0,2,0,0,0.0
13719660.0,16,16,0,0,0,0,2,0,0,0.0
13719720.0,16,16,0,0,0,0,2,0,0,0.0
13719780.0,16,16,0,0,0,0,2,0,0,0.0
13719840.0,16,16,0,0,0,0,2,0,0,0.0
13719900.0,16,16,0,0,0,0,2,0,0,0.0
13719960.0,16,16,0,0,0,0,2,0,0,0.0
13720020.0,16,15,0,1,0,0,2,1,0,0.062
13720080.0,16,15,0,1,0,0,2,1,0,0.062
13720140.0,16,15,0,1,0,0,2,1,0,0.062
13720200.0,16,15,0,1,0,0,2,1,0,0.062
13720260.0,16,16,0,0,0,0,2,0,0,0.0
13720320.0,16,16,0,0,0,0,2,0,0,0.0
13720380.0,16,16,0,0,0,0,2,0,0,0.0
13720440.0,16,16,0,0,0,0,2,0,0,0.0
13720500.0,16,16,0,0,0,0,2,0,0,0.0
13720560.0,16,16,0,0,0,0,2,0,0,0.0
13720620.0,16,16,0,0,0,0,2,0,0,0.0
13720680.0,16,16,0,0,0,0,2,0,0,0.0
13720740.0,16,16,0,0,0,0,2,0,0,0.0
13720800.0,16,16,0,0,0,0,2,0,0,0.0
13720860.0,16,16,0,0,0,0,2,0,0,0.0
13720920.0,16,16,0,0,0,0,2,0,0,0.0
13720980.0,16,16,0,0,0,0,2,0,0,0.0
13721040.0,16,16,0,0,0,0,2,0,0,0.0
13721100.0,16,16,0,0,0,0,2,0,0,0.0
13721160.0,16,16,0,0,0,0,2,0,0,0.0
13721220.0,16,16,0,0,0,0,2,0,0,0.0
13721280.0,16,16,0,0,0,0,2,0,0,0.0
13721340.0,16,16,0,0,0,0,2,0,0,0.0
13721400.0,16,16,0,0,0,0,2,0,0,0.0
13721460.0,16,16,0,0,0,0,2,0,0,0.0
13721520.0,16,16,0,0,0,0,2,0,0,0.0
13721580.0,16,16,0,0,0,0,2,0,0,0.0
13721640.0,16,16,0,0,0,0,2,0,0,0.0
13721700.0,16,14,0,2,0,0,2,0,1,0.125
13721760.0,16,14,0,2,0,0,2,0,1,0.125
13721820.0,16,14,0,2,0,0,2,0,1,0.125
13721880.0,16,15,0,1,0,0,2,1,0,0.062
13721940.0,16,16,0,0,0,0,2,0,0,0.0
13722000.0,16,16,0,0,0,0,2,0,0,0.0
13722060.0,16,16,0,0,0,0,2,0,0,0.0
13722120.0,16,16,0,0,0,0,2,0,0,0.0
13722180.0,16,16,0,0,0,0,2,0,0,0.0
13722240.0,16,16,0,0,0,0,2,0,0,0.0
13722300.0,16,16,0,0,0,0,2,0,0,0.0
13722360.0,16,16,0,0,0,0,2,0,0,0.0
13722420.0,16,16,0,0,0,0,2,0,0,0.0
13722480.0,16,15,0,1,0,0,2,1,0,0.062
13722540.0,16,14,0,2,0,0,2,0,1,0.125
13722600.0,16,14,0,2,0,0,2,0,1,0.125
13722660.0,16,15,0,1,0,0,2,1,0,0.062
13722720.0,16,15,0,1,0,0,2,1,0,0.062
13722780.0,16,16,0,0,0,0,2,0,0,0.0
13722840.0,16,16,0,0,0,0,2,0,0,0.0
13722900.0,16,15,0,1,0,0,2,1,0,0.062
13722960.0,16,15,0,1,0,0,2,1,0,0.062
13723020.0,16,15,0,1,0,0,2,1,0,0.062
13723080.0,16,16,0,0,0,0,2,0,0,0.0
13723140.0,16,16,0,0,0,0,2,0,0,0.0
13723200.0,16,16,0,0,0,0,2,0,0,0.0
13723260.0,16,16,0,0,0,0,2,0,0,0.0
13723320.0,16,16,0,0,0,0,2,0,0,0.0
13723380.0,16,16,0,0,0,0,2,0,0,0.0
13723440.0,16,16,0,0,0,0,2,0,0,0.0
13723500.0,16,16,0,0,0,0,2,0,0,0.0
13723560.0,16,16,0,0,0,0,2,0,0,0.0
13723620.0,16,16,0,0,0,0,2,0,0,0.0
13723680.0,16,16,0,0,0,0,2,0,0,0.0
13723740.0,16,16,0,0,0,0,2,0,0,0.0
13723800.0,16,16,0,0,0,0,2,0,0,0.0
13723860.0,16,16,0,0,0,0,2,0,0,0.0
13723920.0,16,16,0,0,0,0,2,0,0,0.0
13723980.0,16,16,0,0,0,0,2,0,0,0.0
13724040.0,16,16,0,0,0,0,2,0,0,0.0
13724100.0,16,16,0,0,0,0,2,0,0,0.0
13724160.0,16,16,0,0,0,0,2,0,0,0.0
13724220.0,16,16,0,0,0,0,2,0,0,0.0
13724280.0,16,16,0,0,0,0,2,0,0,0.0
13724340.0,16,16,0,0,0,0,2,0,0,0.0
13724400.0,16,4,0,2,0,0,2,2,0,0.75
13724460.0,16,4,0,2,0,0,2,2,0,0.75
13724520.0,16,8,0,1,0,0,2,1,0,0.5
13724580.0,16,8,0,1,0,0,2,1,0,0.5
13724640.0,16,16,0,0,0,0,2,0,0,0.0
13724700.0,16,16,0,0,0,0,2,0,0,0.0
13724760.0,16,16,0,0,0,0,2,0,0,0.0
13724820.0,16,16,0,0,0,0,2,0,0,0.0
13724880.0,16,16,0,0,0,0,2,0,0,0.0
13724940.0,16,16,0,0,0,0,2,0,0,0.0
13725000.0,16,16,0,0,0,0,2,0,0,0.0
13725060.0,16,12,0,1,0,0,2,1,0,0.25
13725120.0,16,8,0,2,0,0,2,0,1,0.5
13725180.0,16,4,0,3,0,0,2,1,1,0.75
13725240.0,16,0,0,4,0,0,2,0,2,1.0
13725300.0,16,0,0,4,0,0,2,0,2,1.0
13725360.0,16,4,0,3,0,0,2,1,1,0.75
13725420.0,16,8,0,2,0,0,2,0,1,0.5
13725480.0,16,12,0,1,0,0,2,1,0,0.25
13725540.0,16,16,0,0,0,0,2,0,0,0.0
13725600.0,16,16,0,0,0,0,2,0,0,0.0
13725660.0,16,16,0,0,0,0,2,0,0,0.0
13725720.0,16,16,0,0,0,0,2,0,0,0.0
13725780.0,16,16,0,0,0,0,2,0,0,0.0
13725840.0,16,16,0,0,0,0,2,0,0,0.0
13725900.0,16,16,0,0,0,0,2,0,0,0.0
13725960.0,16,16,0,0,0,0,2,0,0,0.0
13726020.0,16,16,0,0,0,0,2,0,0,0.0
13726080.0,16,16,0,0,0,0,2,0,0,0.0
13726140.0,16,16,0,0,0,0,2,0,0,0.0
13726200.0,16,16,0,0,0,0,2,0,0,0.0
13726260.0,16,16,0,0,0,0,2,0,0,0.0
13726320.0,16,16,0,0,0,0,2,0,0,0.0
13726380.0,16,16,0,0,0,0,2,0,0,0.0
13726440.0,16,16,0,0,0,0,2,0,0,0.0
13726500.0,16,16,0,0,0,0,2,0,0,0.0
13726560.0,16,16,0,0,0,0,2,0,0,0.0
13726620.0,16,16,0,0,0,0,2,0,0,0.0
13726680.0,16,16,0,0,0,0,2,0,0,0.0
13726740.0,16,16,0,0,0,0,2,0,0,0.0
13726800.0,16,16,0,0,0,0,2,0,0,0.0
13726860.0,16,16,0,0,0,0,2,0,0,0.0
13726920.0,16,16,0,0,0,0,2,0,0,0.0
13726980.0,16,16,0,0,0,0,2,0,0,0.0
13727040.0,16,16,0,0,0,0,2,0,0,0.0
13727100.0,16,16,0,0,0,0,2,0,0,0.0
13727160.0,16,16,0,0,0,0,2,0,0,0.0
13727220.0,16,16,0,0,0,0,2,0,0,0.0
13727280.0,16,16,0,0,0,0,2,0,0,0.0
13727340.0,16,16,0,0,0,0,2,0,0,0.0
13727400.0,16,16,0,0,0,0,2,0,0,0.0
13727460.0,16,16,0,0,0,0,2,0,0,0.0
13727520.0,16,16,0,0,0,0,2,0,0,0.0
13727580.0,16,16,0,0,0,0,2,0,0,0.0
13727640.0,16,16,0,0,0,0,2,0,0,0.0
13727700.0,16,16,0,0,0,0,2,0,0,0.0
13727760.0,16,16,0,0,0,0,2,0,0,0.0
13727820.0,16,16,0,0,0,0,2,0,0,0.0
13727880.0,16,16,0,0,0,0,2,0,0,0.0
13727940.0,16,16,0,0,0,0,2,0,0,0.0
13728000.0,16,8,0,1,0,0,2,1,0,0.5
13728060.0,16,7,0,2,0,0,2,2,0,0.562
13728120.0,16,7,0,2,0,0,2,2,0,0.562
13728180.0,16,6,0,3,0,0,2,1,1,0.625
13728240.0,16,14,0,2,0,0,2,0,1,0.125
13728300.0,16,15,0,1,0,0,2,1,0,0.062
13728360.0,16,15,0,1,0,0,2,1,0,0.062
13728420.0,16,15,0,1,0,0,2,1,0,0.062
13728480.0,16,15,0,1,0,0,2,1,0,0.062
13728540.0,16,14,0,2,0,0,2,0,1,0.125
13728600.0,16,14,0,2,0,0,2,0,1,0.125
13728660.0,16,14,0,2,0,0,2,0,1,0.125
13728720.0,16,14,0,2,0,0,2,0,1,0.125
13728780.0,16,15,0,1,0,0,2,1,0,0.062
13728840.0,16,14,0,2,0,0,2,0,1,0.125
13728900.0,16,14,0,2,0,0,2,0,1,0.125
13728960.0,16,15,0,1,0,0,2,1,0,0.062
13729020.0,16,15,0,1,0,0,2,1,0,0.062
13729080.0,16,16,0,0,0,0,2,0,0,0.0
13729140.0,16,15,0,1,0,0,2,1,0,0.062
13729200.0,16,15,0,1,0,0,2,1,0,0.062
13729260.0,16,15,0,1,0,0,2,1,0,0.062
13729320.0,16,15,0,1,0,0,2,1,0,0.062
13729380.0,16,16,0,0,0,0,2,0,0,0.0
13729440.0,16,16,0,0,0,0,2,0,0,0.0
13729500.0,16,15,0,1,0,0,2,1,0,0.062
13729560.0,16,14,0,2,0,0,2,0,1,0.125
13729620.0,16,13,0,3,0,0,2,0,1,0.188
13729680.0,16,14,0,2,0,0,2,0,1,0.125
13729740.0,16,7,0,2,0,0,2,2,0,0.562
13729800.0,16,6,0,3,0,0,2,1,1,0.625
13729860.0,16,7,8,2,1,0,2,2,0,0.562
13729920.0,16,7,8,2,1,0,2,2,0,0.562
13729980.0,16,7,8,2,1,0,2,2,0,0.562
13730040.0,16,7,8,2,1,0,2,2,0,0.562
13730100.0,16,7,8,2,1,0,2,2,0,0.562
13730160.0,16,8,0,1,0,0,2,1,0,0.5
13730220.0,16,7,0,2,0,0,2,2,0,0.562
13730280.0,16,6,0,3,0,0,2,1,1,0.625
13730340.0,16,13,0,3,0,0,2,0,1,0.188
13730400.0,16,13,0,3,0,0,2,0,1,0.188
13730460.0,16,13,0,3,0,0,2,0,1,0.188
13730520.0,16,13,0,3,0,0,2,0,1,0.188
13730580.0,16,14,0,2,0,0,2,0,1,0.125
13730640.0,16,16,0,0,0,0,2,0,0,0.0
13730700.0,16,14,0,2,0,0,2,0,1,0.125
13730760.0,16,14,0,2,0,0,2,0,1,0.125
13730820.0,16,15,0,1,0,0,2,1,0,0.062
13730880.0,16,16,0,0,0,0,2,0,0,0.0
13730940.0,16,16,0,0,0,0,2,0,0,0.0
13731000.0,16,16,0,0,0,0,2,0,0,0.0
13731060.0,16,16,0,0,0,0,2,0,0,0.0
13731120.0,16,16,0,0,0,0,2,0,0,0.0
13731180.0,16,16,0,0,0,0,2,0,0,0.0
13731240.0,16,16,0,0,0,0,2,0,0,0.0
13731300.0,16,16,0,0,0,0,2,0,0,0.0
13731360.0,16,16,0,0,0,0,2,0,0,0.0
13731420.0,16,16,0,0,0,0,2,0,0,0.0
13731480.0,16,16,0,0,0,0,2,0,0,0.0
13731540.0,16,16,0,0,0,0,2,0,0,0.0
13731600.0,16,16,0,0,0,0,2,0,0,0.0
13731660.0,16,16,0,0,0,0,2,0,0,0.0
13731720.0,16,16,0,0,0,0,2,0,0,0.0
13731780.0,16,16,0,0,0,0,2,0,0,0.0
13731840.0,16,16,0,0,0,0,2,0,0,0.0
13731900.0,16,16,0,0,0,0,2,0,0,0.0
13731960.0,16,16,0,0,0,0,2,0,0,0.0
13732020.0,16,16,0,0,0,0,2,0,0,0.0
13732080.0,16,16,0,0,0,0,2,0,0,0.0
13732140.0,16,16,0,0,0,0,2,0,0,0.0
13732200.0,16,16,0,0,0,0,2,0,0,0.0
13732260.0,16,16,0,0,0,0,2,0,0,0.0
13732320.0,16,16,0,0,0,0,2,0,0,0.0
13732380.0,16,16,0,0,0,0,2,0,0,0.0
13732440.0,16,16,0,0,0,0,2,0,0,0.0
13732500.0,16,16,0,0,0,0,2,0,0,0.0
13732560.0,16,16,0,0,0,0,2,0,0,0.0
13732620.0,16,16,0,0,0,0,2,0,0,0.0
13732680.0,16,16,0,0,0,0,2,0,0,0.0
13732740.0,16,16,0,0,0,0,2,0,0,0.0
13732800.0,16,16,0,0,0,0,2,0,0,0.0
13732860.0,16,16,0,0,0,0,2,0,0,0.0
13732920.0,16,16,0,0,0,0,2,0,0,0.0
13732980.0,16,16,0,0,0,0,2,0,0,0.0
13733040.0,16,16,0,0,0,0,2,0,0,0.0
13733100.0,16,16,0,0,0,0,2,0,0,0.0
13733160.0,16,15,0,1,0,0,2,1,0,0.062
13733220.0,16,15,0,1,0,0,2,1,0,0.062
13733280.0,16,15,0,1,0,0,2,1,0,0.062
13733340.0,16,15,0,1,0,0,2,1,0,0.062
13733400.0,16,16,0,0,0,0,2,0,0,0.0
13733460.0,16,16,0,0,0,0,2,0,0,0.0
13733520.0,16,16,0,0,0,0,2,0,0,0.0
13733580.0,16,16,0,0,0,0,2,0,0,0.0
13733640.0,16,16,0,0,0,0,2,0,0,0.0
13733700.0,16,16,0,0,0,0,2,0,0,0.0
13733760.0,16,16,0,0,0,0,2,0,0,0.0
13733820.0,16,16,0,0,0,0,2,0,0,0.0
13733880.0,16,16,0,0,0,0,2,0,0,0.0
13733940.0,16,16,0,0,0,0,2,0,0,0.0
13734000.0,16,16,0,0,0,0,2,0,0,0.0
13734060.0,16,16,0,0,0,0,2,0,0,0.0
13734120.0,16,8,0,1,0,0,2,1,0,0.5
13734180.0,16,8,0,1,0,0,2,1,0,0.5
13734240.0,16,8,0,1,0,0,2,1,0,0.5
13734300.0,16,16,0,0,0,0,2,0,0,0.0
13734360.0,16,16,0,0,0,0,2,0,0,0.0
13734420.0,16,16,0,0,0,0,2,0,0,0.0
13734480.0,16,15,0,1,0,0,2,1,0,0.062
13734540.0,16,15,0,1,0,0,2,1,0,0.062
13734600.0,16,15,0,1,0,0,2,1,0,0.062
13734660.0,16,7,0,2,0,0,2,2,0,0.562
13734720.0,16,7,0,2,0,0,2,2,0,0.562
13734780.0,16,7,0,2,0,0,2,2,0,0.562
13734840.0,16,16,0,0,0,0,2,0,0,0.0
13734900.0,16,8,0,1,0,0,2,1,0,0.5
13734960.0,16,7,0,2,0,0,2,2,0,0.562
13735020.0,16,7,0,2,0,0,2,2,0,0.562
13735080.0,16,7,0,2,0,0,2,2,0,0.562
13735140.0,16,15,0,1,0,0,2,1,0,0.062
13735200.0,16,16,0,0,0,0,2,0,0,0.0
13735260.0,16,16,0,0,0,0,2,0,0,0.0
13735320.0,16,16,0,0,0,0,2,0,0,0.0
13735380.0,16,16,0,0,0,0,2,0,0,0.0
13735440.0,16,16,0,0,0,0,2,0,0,0.0
13735500.0,16,8,0,1,0,0,2,1,0,0.5
13735560.0,16,8,0,1,0,0,2,1,0,0.5
13735620.0,16,8,0,1,0,0,2,1,0,0.5
13735680.0,16,16,0,0,0,0,2,0,0,0.0
13735740.0,16,16,0,0,0,0,2,0,0,0.0
13735800.0,16,15,0,1,0,0,2,1,0,0.062
13735860.0,16,15,0,1,0,0,2,1,0,0.062
13735920.0,16,16,0,0,0,0,2,0,0,0.0
13735980.0,16,16,0,0,0,0,2,0,0,0.0
13736040.0,16,16,0,0,0,0,2,0,0,0.0
13736100.0,16,15,0,1,0,0,2,1,0,0.062
13736160.0,16,15,0,1,0,0,2,1,0,0.062
13736220.0,16,10,0,3,0,0,2,0,1,0.375
13736280.0,16,14,0,2,0,0,2,0,1,0.125
13736340.0,16,13,0,3,0,0,2,0,1,0.188
13736400.0,16,14,0,2,0,0,2,0,1,0.125
13736460.0,16,15,0,1,0,0,2,1,0,0.062
13736520.0,16,12,0,1,0,0,2,1,0,0.25
13736580.0,16,12,0,1,0,0,2,1,0,0.25
13736640.0,16,15,0,1,0,0,2,1,0,0.062
13736700.0,16,15,0,1,0,0,2,1,0,0.062
13736760.0,16,15,0,1,0,0,2,1,0,0.062
13736820.0,16,14,0,2,0,0,2,0,1,0.125
13736880.0,16,14,0,2,0,0,2,0,1,0.125
13736940.0,16,10,0,3,0,0,2,0,1,0.375
13737000.0,16,11,0,2,0,0,2,0,1,0.312
13737060.0,16,12,0,1,0,0,2,1,0,0.25
13737120.0,16,16,0,0,0,0,2,0,0,0.0
13737180.0,16,16,0,0,0,0,2,0,0,0.0
13737240.0,16,15,0,1,0,0,2,1,0,0.062
13737300.0,16,15,0,1,0,0,2,1,0,0.062
13737360.0,16,15,0,1,0,0,2,1,0,0.062
13737420.0,16,16,0,0,0,0,2,0,0,0.0
13737480.0,16,12,0,1,0,0,2,1,0,0.25
13737540.0,16,12,0,1,0,0,2,1,0,0.25
13737600.0,16,10,0,3,0,0,2,0,1,0.375
13737660.0,16,11,0,2,0,0,2,0,1,0.312
13737720.0,16,14,0,2,0,0,2,0,1,0.125
13737780.0,16,14,0,2,0,0,2,0,1,0.125
13737840.0,16,14,0,2,0,0,2,0,1,0.125
13737900.0,16,14,0,2,0,0,2,0,1,0.125
13737960.0,16,15,0,1,0,0,2,1,0,0.062
13738020.0,16,16,0,0,0,0,2,0,0,0.0
13738080.0,16,16,0,0,0,0,2,0,0,0.0
13738140.0,16,15,0,1,0,0,2,1,0,0.062
13738200.0,16,15,0,1,0,0,2,1,0,0.062
13738260.0,16,15,0,1,0,0,2,1,0,0.062
13738320.0,16,16,0,0,0,0,2,0,0,0.0
13738380.0,16,16,0,0,0,0,2,0,0,0.0
13738440.0,16,7,0,2,0,0,2,2,0,0.562
13738500.0,16,7,0,2,0,0,2,2,0,0.562
13738560.0,16,16,0,0,0,0,2,0,0,0.0
13738620.0,16,16,0,0,0,0,2,0,0,0.0
13738680.0,16,16,0,0,0,0,2,0,0,0.0
13738740.0,16,16,0,0,0,0,2,0,0,0.0
13738800.0,16,16,0,0,0,0,2,0,0,0.0
13738860.0,16,16,0,0,0,0,2,0,0,0.0
13738920.0,16,16,0,0,0,0,2,0,0,0.0
13738980.0,16,15,0,1,0,0,2,1,0,0.062
13739040.0,16,14,0,2,0,0,2,0,1,0.125
13739100.0,16,16,0,0,0,0,2,0,0,0.0
13739160.0,16,16,0,0,0,0,2,0,0,0.0
13739220.0,16,16,0,0,0,0,2,0,0,0.0
13739280.0,16,14,0,2,0,0,2,0,1,0.125
13739340.0,16,6,0,3,0,0,2,1,1,0.625
13739400.0,16,5,0,4,0,0,2,1,1,0.688
13739460.0,16,5,0,4,0,0,2,1,1,0.688
13739520.0,16,7,0,2,0,0,2,2,0,0.562
13739580.0,16,7,0,2,0,0,2,2,0,0.562
13739640.0,16,8,0,1,0,0,2,1,0,0.5
13739700.0,16,7,0,2,0,0,2,2,0,0.562
13739760.0,16,7,0,2,0,0,2,2,0,0.562
13739820.0,16,15,0,1,0,0,2,1,0,0.062
13739880.0,16,15,0,1,0,0,2,1,0,0.062
13739940.0,16,15,0,1,0,0,2,1,0,0.062
13740000.0,16,15,0,1,0,0,2,1,0,0.062
13740060.0,16,16,0,0,0,0,2,0,0,0.0
13740120.0,16,16,0,0,0,0,2,0,0,0.0
13740180.0,16,14,0,2,0,0,2,0,1,0.125
13740240.0,16,15,0,1,0,0,2,1,0,0.062
13740300.0,16,15,0,1,0,0,2,1,0,0.062
13740360.0,16,15,0,1,0,0,2,1,0,0.062
13740420.0,16,16,0,0,0,0,2,0,0,0.0
13740480.0,16,15,0,1,0,0,2,1,0,0.062
13740540.0,16,15,0,1,0,0,2,1,0,0.062
13740600.0,16,15,0,1,0,0,2,1,0,0.062
13740660.0,16,16,0,0,0,0,2,0,0,0.0
13740720.0,16,16,0,0,0,0,2,0,0,0.0
13740780.0,16,16,0,0,0,0,2,0,0,0.0
13740840.0,16,16,0,0,0,0,2,0,0,0.0
13740900.0,16,15,0,1,0,0,2,1,0,0.062
13740960.0,16,15,0,1,0,0,2,1,0,0.062
13741020.0,16,16,0,0,0,0,2,0,0,0.0
13741080.0,16,15,0,1,0,0,2,1,0,0.062
13741140.0,16,15,0,1,0,0,2,1,0,0.062
13741200.0,16,15,0,1,0,0,2,1,0,0.062
13741260.0,16,16,0,0,0,0,2,0,0,0.0
13741320.0,16,15,0,1,0,0,2,1,0,0.062
13741380.0,16,15,0,1,0,0,2,1,0,0.062
13741440.0,16,14,0,2,0,0,2,0,1,0.125
13741500.0,16,16,0,0,0,0,2,0,0,0.0
13741560.0,16,15,0,1,0,0,2,1,0,0.062
13741620.0,16,14,0,2,0,0,2,0,1,0.125
13741680.0,16,14,0,2,0,0,2,0,1,0.125
13741740.0,16,12,0,1,0,0,2,1,0,0.25
13741800.0,16,10,0,3,0,0,2,0,1,0.375
13741860.0,16,8,0,5,0,0,2,0,1,0.5
13741920.0,16,13,0,3,0,0,2,0,1,0.188
13741980.0,16,13,0,3,0,0,2,0,1,0.188
13742040.0,16,12,0,4,0,0,2,0,1,0.25
13742100.0,16,12,0,4,0,0,2,0,1,0.25
13742160.0,16,14,0,2,0,0,2,0,1,0.125
13742220.0,16,16,0,0,0,0,2,0,0,0.0
13742280.0,16,16,0,0,0,0,2,0,0,0.0
13742340.0,16,16,0,0,0,0,2,0,0,0.0
13742400.0,16,15,0,1,0,0,2,1,0,0.062
13742460.0,16,15,0,1,0,0,2,1,0,0.062
13742520.0,16,14,0,2,0,0,2,0,1,0.125
13742580.0,16,14,0,2,0,0,2,0,1,0.125
13742640.0,16,14,0,2,0,0,2,0,1,0.125
13742700.0,16,15,0,1,0,0,2,1,0,0.062
13742760.0,16,14,0,2,0,0,2,0,1,0.125
13742820.0,16,15,0,1,0,0,2,1,0,0.062
13742880.0,16,16,0,0,0,0,2,0,0,0.0
13742940.0,16,16,0,0,0,0,2,0,0,0.0
13743000.0,16,15,0,1,0,0,2,1,0,0.062
13743060.0,16,13,0,3,0,0,2,0,1,0.188
13743120.0,16,13,0,3,0,0,2,0,1,0.188
13743180.0,16,13,0,3,0,0,2,0,1,0.188
13743240.0,16,15,0,1,0,0,2,1,0,0.062
13743300.0,16,15,0,1,0,0,2,1,0,0.062
13743360.0,16,14,0,2,0,0,2,0,1,0.125
13743420.0,16,13,0,3,0,0,2,0,1,0.188
13743480.0,16,13,0,3,0,0,2,0,1,0.188
13743540.0,16,13,0,3,0,0,2,0,1,0.188
13743600.0,16,9,0,4,0,0,2,0,1,0.438
13743660.0,16,10,0,3,0,0,2,0,1,0.375
13743720.0,16,12,0,1,0,0,2,1,0,0.25
13743780.0,16,10,0,3,0,0,2,0,1,0.375
13743840.0,16,14,0,2,0,0,2,0,1,0.125
13743900.0,16,15,0,1,0,0,2,1,0,0.062
13743960.0,16,16,0,0,0,0,2,0,0,0.0
13744020.0,16,16,0,0,0,0,2,0,0,0.0
13744080.0,16,15,0,1,0,0,2,1,0,0.062
13744140.0,16,15,0,1,0,0,2,1,0,0.062
13744200.0,16,11,0,2,0,0,2,0,1,0.312
13744260.0,16,11,0,2,0,0,2,0,1,0.312
13744320.0,16,11,0,2,0,0,2,0,1,0.312
13744380.0,16,15,0,1,0,0,2,1,0,0.062
13744440.0,16,15,0,1,0,0,2,1,0,0.062
13744500.0,16,16,0,0,0,0,2,0,0,0.0
13744560.0,16,16,0,0,0,0,2,0,0,0.0
13744620.0,16,16,0,0,0,0,2,0,0,0.0
13744680.0,16,15,0,1,0,0,2,1,0,0.062
13744740.0,16,14,0,2,0,0,2,0,1,0.125
13744800.0,16,14,0,2,0,0,2,0,1,0.125
13744860.0,16,14,0,2,0,0,2,0,1,0.125
13744920.0,16,14,0,2,0,0,2,0,1,0.125
13744980.0,16,16,0,0,0,0,2,0,0,0.0
13745040.0,16,16,0,0,0,0,2,0,0,0.0
13745100.0,16,14,0,2,0,0,2,0,1,0.125
13745160.0,16,14,0,2,0,0,2,0,1,0.125
13745220.0,16,14,0,2,0,0,2,0,1,0.125
13745280.0,16,16,0,0,0,0,2,0,0,0.0
13745340.0,16,14,0,2,0,0,2,0,1,0.125
13745400.0,16,13,0,3,0,0,2,0,1,0.188
13745460.0,16,13,0,3,0,0,2,0,1,0.188
13745520.0,16,14,0,2,0,0,2,0,1,0.125
13745580.0,16,11,0,2,0,0,2,0,1,0.312
13745640.0,16,11,0,2,0,0,2,0,1,0.312
13745700.0,16,14,0,2,0,0,2,0,1,0.125
13745760.0,16,10,0,3,0,0,2,0,1,0.375
13745820.0,16,11,0,2,0,0,2,0,1,0.312
13745880.0,16,7,0,3,0,0,2,1,1,0.562
13745940.0,16,11,0,2,0,0,2,2,0,0.312
13746000.0,16,11,0,2,0,0,2,2,0,0.312
13746060.0,16,16,0,0,0,0,2,0,0,0.0
13746120.0,16,15,0,1,0,0,2,1,0,0.062
13746180.0,16,14,0,2,0,0,2,0,1,0.125
13746240.0,16,14,0,2,0,0,2,0,1,0.125
13746300.0,16,14,0,2,0,0,2,0,1,0.125
13746360.0,16,15,0,1,0,0,2,1,0,0.062
13746420.0,16,15,0,1,0,0,2,1,0,0.062
13746480.0,16,15,0,1,0,0,2,1,0,0.062
13746540.0,16,15,0,1,0,0,2,1,0,0.062
13746600.0,16,13,0,3,0,0,2,0,1,0.188
13746660.0,16,13,0,3,0,0,2,0,1,0.188
13746720.0,16,14,0,2,0,0,2,0,1,0.125
13746780.0,16,14,0,2,0,0,2,0,1,0.125
13746840.0,16,15,0,1,0,0,2,1,0,0.062
13746900.0,16,16,0,0,0,0,2,0,0,0.0
13746960.0,16,12,0,4,0,0,2,0,1,0.25
13747020.0,16,12,0,4,0,0,2,0,1,0.25
13747080.0,16,12,0,4,0,0,2,0,1,0.25
13747140.0,16,10,0,3,0,0,2,0,1,0.375
13747200.0,16,9,0,4,0,0,2,0,1,0.438
13747260.0,16,9,0,4,0,0,2,0,1,0.438
13747320.0,16,8,0,5,0,0,2,0,1,0.5
13747380.0,16,13,0,3,0,0,2,0,1,0.188
13747440.0,16,12,0,4,0,0,2,0,1,0.25
13747500.0,16,13,0,3,0,0,2,0,1,0.188
13747560.0,16,13,0,3,0,0,2,0,1,0.188
13747620.0,16,15,0,1,0,0,2,1,0,0.062
13747680.0,16,14,0,2,0,0,2,0,1,0.125
13747740.0,16,14,0,2,0,0,2,0,1,0.125
13747800.0,16,13,0,3,0,0,2,0,1,0.188
13747860.0,16,9,0,4,0,0,2,0,1,0.438
13747920.0,16,11,0,2,0,0,2,0,1,0.312
13747980.0,16,11,0,2,0,0,2,0,1,0.312
13748040.0,16,15,0,1,0,0,2,1,0,0.062
13748100.0,16,15,0,1,0,0,2,1,0,0.062
13748160.0,16,16,0,0,0,0,2,0,0,0.0
13748220.0,16,14,0,2,0,0,2,0,1,0.125
